comment,label
Reclamo por la falta de cambio que siempre tienen los choferes o cobradores.,queja
La terminal de ómnibus nacionales necesita una limpieza profunda y mejor organización.,queja
"Es una odisea conseguir pasaje en tren, el sistema de reservas es ineficiente.",queja
"El agua llega con muy poca presión a mi casa, apenas sube al tanque.",queja
Estoy molesto por el mal olor y el color turbio del agua que está llegando últimamente.,queja
¡Qué manera de incumplir los horarios de suministro de agua! Nunca se sabe cuándo va a venir.,queja
"Llamé para reportar un salidero y me trataron fatal, sin darme solución.",queja
Dejaron toda la calle rota y sucia después de arreglar una tubería. ¡Qué falta de consideración!,queja
Me quejo porque llevo días sin agua y las pipas no aparecen por mi zona.,queja
"El sabor del agua es desagradable, tenemos que comprar agua embotellada.",queja
La factura del agua me parece excesiva para el mal servicio que recibimos.,queja
Es frustrante ver cómo se desperdicia agua en salideros enormes sin que nadie los repare rápido.,queja
"Las alcantarillas de mi calle están tupidas y nadie viene a limpiarlas, ¡esto es un asco!",queja
Las dependientas de la TRD siempre están de mal humor y atienden de mala gana.,queja
¡Qué cola más larga tuve que hacer en CIMEX para pagar un solo producto!,queja
"Compré un ventilador en MLC y vino defectuoso, ahora es un problema para cambiarlo.",queja
"Las tiendas están desabastecidas, nunca encuentro lo que busco.",queja
"Me quejo de la mala calidad de la ropa que venden en estas tiendas, se rompe enseguida.",queja
Es irritante que los precios cambien constantemente sin justificación aparente.,queja
La limpieza y organización de algunas tiendas TRD dejan mucho que desear.,queja
"No aceptan tarjetas magnéticas en muchas cajas, obligando a pagar en efectivo. ¡Qué atraso!",queja
"El aire acondicionado de la tienda estaba roto, era insoportable estar dentro.",queja
"Ponen la música altísima en algunas tiendas, es molesto y no se puede ni hablar.",queja
El repartidor del gas fue muy antipático y ni siquiera ayudó a subir el balón.,queja
"Llevo esperando el gas normado más tiempo del que me tocaba, ¡ya se me acabó!",queja
Es un lío tremendo contactar con el punto de venta de gas para saber cuándo entregan.,queja
Los balones de gas vienen sucios y a veces golpeados.,queja
Me quejo de la incertidumbre de no saber nunca la fecha exacta de entrega del gas.,queja
El precio del gas liberado me parece excesivamente caro.,queja
"El horario de venta de gas liberado es muy inconveniente, casi siempre coincide con horario laboral.",queja
La válvula del último balón que me trajeron estaba defectuosa y perdía gas.,queja
"Es muy difícil conseguir un contrato nuevo de gas licuado, ponen muchas trabas.",queja
"Me siento estafado con el peso del balón de gas, siento que dura menos que antes.",queja
"Qué lentitud en Vivienda para cualquier trámite, ¡es desesperante!",queja
El funcionario que me atendió en Vivienda fue muy poco claro y no resolvió mis dudas.,queja
"Es casi imposible conseguir una cita en la oficina de Vivienda, nunca hay turnos.",queja
La cantidad de papeles y burocracia para solicitar un subsidio es agobiante.,queja
Siento que mi expediente en Vivienda está engavetado y nadie le hace caso.,queja
Me quejo de la falta de información clara sobre los requisitos para trámites de propiedad.,queja
El trato en algunas oficinas de Planificación Física deja mucho que desear.,queja
Los materiales de construcción que me dieron por subsidio son de pésima calidad.,queja
Llevo años esperando una solución para mi problema de vivienda y todo sigue igual.,queja
Es frustrante ver la falta de mantenimiento de los edificios multifamiliares por parte de Vivienda.,queja
El arroz de la bodega vino lleno de piedras y sucio este mes.,queja
El bodeguero siempre pesa 'a ojo' y siento que me está robando en el peso.,queja
"Qué mal carácter tiene el bodeguero de mi zona, parece que te está haciendo un favor.",queja
"Los horarios de la bodega son muy malos, cierran temprano y los fines de semana casi no abren.",queja
"Nunca tienen cambio en la bodega, siempre es un problema pagar.",queja
Me quejo de la pésima calidad del café que distribuyen por la libreta.,queja
"Los chícharos vinieron partidos y viejos, imposibles de ablandar.",queja
Siempre faltan productos en la bodega y nadie sabe cuándo van a entrar.,queja
"La limpieza de la bodega deja mucho que desear, hay poca higiene.",queja
Es molesto tener que ir varias veces porque nunca tienen todos los productos juntos.,queja
¡Qué demora en el cuerpo de guardia! Estuve horas esperando para que me atendieran.,queja
"La doctora del consultorio me trató con mucha frialdad y apuro, casi no me escuchó.",queja
"Los baños del hospital estaban asquerosos, ¡qué falta de higiene!",queja
Llevo semanas buscando un medicamento en la farmacia y no aparece.,queja
"Me quejo de la falta de comunicación, nadie me explica bien mi diagnóstico ni tratamiento.",queja
Es inaceptable la falta de sábanas limpias y almohadas en las salas de ingreso.,queja
El personal de enfermería a veces es poco amable con los pacientes y familiares.,queja
"Conseguir un turno para un especialista es una misión imposible, demoran meses.",queja
La comida del hospital es de muy mala calidad y poco variada.,queja
"Estoy insatisfecho con la atención recibida en el policlínico, siento que no me resolvieron el problema.",queja
Mi paquete llegó con la caja rota y faltaban cosas dentro. ¡Qué indignación!,queja
"El cartero nunca toca la puerta, deja el aviso y se va. ¡Qué comodidad!",queja
"La lentitud del correo nacional es exasperante, una carta tarda semanas en llegar.",queja
El empleado de la ventanilla de correos fue muy desagradable y poco servicial.,queja
¡Qué colas interminables hay siempre en la oficina de Correos!,queja
Me quejo porque perdieron una carta importante que me enviaron desde el extranjero.,queja
El servicio de giros postales es muy lento y complicado.,queja
Las tarifas de envío de paquetes me parecen muy caras para la calidad del servicio.,queja
La oficina de correos de mi barrio está en muy mal estado y es incómoda.,queja
Es frustrante que el rastreador de paquetes online casi nunca funcione o dé información útil.,queja
"Sería tremenda idea que ETECSA pusiera un plan de datos sin límites para Nauta Hogar, aunque navegue más lento cuando se acabe el cupo.",sugerencia
"Estuviera bien que ETECSA mandara un SMS cuando va a cortar el internet por mantenimiento, pa’ uno no quedarse colgado.",sugerencia
"Propongo que se puedan pagar los servicios de ETECSA con más aplicaciones, no solo con Transfermóvil.",sugerencia
"Transfermóvil debería ser más fácil de usar, y que enseñe bien qué se gastó y cómo.",sugerencia
Estaría bueno un plan de internet móvil más barato pa’ la gente que está apretá económicamente.,sugerencia
Deberían sacar un mapa donde uno vea por dónde hay buena señal 4G y por dónde no.,sugerencia
"Cuando uno se muda, el cambio de línea fija debería ser más rápido, no que uno tenga que esperar semanas.",sugerencia
"Sería muy útil que ETECSA atendiera por WhatsApp o por un chat directo, pa’ no tener que ir hasta la oficina.",sugerencia
Estuviera bien que los megas que uno no gasta se acumularan pa’l mes siguiente.,sugerencia
"La velocidad mínima de Nauta Hogar está muy bajita, deberían subirla aunque sea un poco.",sugerencia
"La UNE debería avisar con tiempo los apagones, mínimo un día antes, y que lo que digan se cumpla.",sugerencia
Un SMS avisando si hay corte de luz o si cambiaron el horario ayudaría mucho.,sugerencia
Sería justo que la UNE rebaje algo de la factura cuando no cumplen los horarios de apagón.,sugerencia
Estaría bien que expliquen bien cómo leer el metrocontador y entender la factura eléctrica.,sugerencia
"Cuando se va la luz, deberían darle prioridad a hospitales y lugares que no pueden quedarse sin corriente.",sugerencia
Podrían poner protectores de voltaje en los transformadores pa’ que no se frían los equipos de la gente.,sugerencia
Una app pa’ reportar apagones o saber si ya están trabajando en eso sería una salvación.,sugerencia
Sería bueno que hicieran campañas pa’ enseñar cómo ahorrar luz y cuidar los equipos.,sugerencia
"Estuviera bien que se pueda pagar la corriente por varias vías digitales, no solo las de siempre.",sugerencia
Necesitamos que inviertan en mejorar el sistema eléctrico pa’ que no haya tantos bajones ni apagones.,sugerencia
"Hay que poner más guaguas en las rutas más llenas, sobre todo en la mañana y al final de la tarde.",sugerencia
Pantallas en las paradas que digan cuánto falta pa’ que llegue la guagua serían muy útiles.,sugerencia
El pago en las guaguas debería poder hacerse con tarjeta o desde el móvil.,sugerencia
"Es importante que limpien más seguido las guaguas y trenes, y que les den mantenimiento.",sugerencia
Las rutas deberían cambiarse un poco pa’ que lleguen a barrios que están medio olvidados.,sugerencia
"Una app oficial con mapas, rutas y horarios de las guaguas ayudaría pila.",sugerencia
"Deberían tener un sistema pa’ pedir taxis estatales por teléfono o aplicación, más rápido y organizado.",sugerencia
Sería bueno que los ómnibus tuvieran mapas con las rutas pa’ que uno se oriente mejor.,sugerencia
"En los viajes largos en tren o guagua nacional, deberían poner wifi, aunque sea con tarjeta prepago.",sugerencia
Un lugar donde uno pueda quejarse o reportar algo sobre un chofer o el carro sería muy útil.,sugerencia
Un calendario semanal con el horario del agua en cada zona evitaría muchas molestias.,sugerencia
Estuviera bueno que mandaran SMS cuando van a cortar el agua o si hay alguna rotura.,sugerencia
"Las roturas de agua deberían arreglarse más rápido, no que duren días y días sin tocarse.",sugerencia
